year,state-name,sector-name,fuel-name,value
2017,Texas,Commercial carbon dioxide emissions,Natural Gas,8.966499
2018,Texas,Commercial carbon dioxide emissions,Natural Gas,11.651205
2019,Texas,Commercial carbon dioxide emissions,Natural Gas,10.752317
2020,Texas,Commercial carbon dioxide emissions,Natural Gas,9.345705
2021,Texas,Commercial carbon dioxide emissions,Natural Gas,9.804117
1970,Texas,Residential carbon dioxide emissions,Petroleum,3.427572
1971,Texas,Residential carbon dioxide emissions,Petroleum,3.301705
1972,Texas,Residential carbon dioxide emissions,Petroleum,3.457144
1973,Texas,Residential carbon dioxide emissions,Petroleum,3.18167
1974,Texas,Residential carbon dioxide emissions,Petroleum,2.840473
1975,Texas,Residential carbon dioxide emissions,Petroleum,2.621254
1976,Texas,Residential carbon dioxide emissions,Petroleum,2.698947
1977,Texas,Residential carbon dioxide emissions,Petroleum,2.605525
1978,Texas,Residential carbon dioxide emissions,Petroleum,2.893277
1979,Texas,Residential carbon dioxide emissions,Petroleum,1.686944
1980,Texas,Residential carbon dioxide emissions,Petroleum,1.421998
1981,Texas,Residential carbon dioxide emissions,Petroleum,1.411483
1982,Texas,Residential carbon dioxide emissions,Petroleum,1.190972
1983,Texas,Residential carbon dioxide emissions,Petroleum,1.420615
1984,Texas,Residential carbon dioxide emissions,Petroleum,1.256536
1985,Texas,Residential carbon dioxide emissions,Petroleum,1.641289
1986,Texas,Residential carbon dioxide emissions,Petroleum,1.466467
1987,Texas,Residential carbon dioxide emissions,Petroleum,1.582378
1988,Texas,Residential carbon dioxide emissions,Petroleum,1.385813
1989,Texas,Residential carbon dioxide emissions,Petroleum,1.448458
1990,Texas,Residential carbon dioxide emissions,Petroleum,1.348293
1991,Texas,Residential carbon dioxide emissions,Petroleum,0.895862
1992,Texas,Residential carbon dioxide emissions,Petroleum,0.761762
1993,Texas,Residential carbon dioxide emissions,Petroleum,0.814465
1994,Texas,Residential carbon dioxide emissions,Petroleum,0.801132
1995,Texas,Residential carbon dioxide emissions,Petroleum,0.735158
1996,Texas,Residential carbon dioxide emissions,Petroleum,0.519839
1997,Texas,Residential carbon dioxide emissions,Petroleum,0.782256
1998,Texas,Residential carbon dioxide emissions,Petroleum,1.004982
1999,Texas,Residential carbon dioxide emissions,Petroleum,1.995369
2000,Texas,Residential carbon dioxide emissions,Petroleum,2.35774
2001,Texas,Residential carbon dioxide emissions,Petroleum,2.686974
2002,Texas,Residential carbon dioxide emissions,Petroleum,2.393928
2003,Texas,Residential carbon dioxide emissions,Petroleum,2.056614
2004,Texas,Residential carbon dioxide emissions,Petroleum,1.683959
2005,Texas,Residential carbon dioxide emissions,Petroleum,1.930739
2006,Texas,Residential carbon dioxide emissions,Petroleum,1.465554
2007,Texas,Residential carbon dioxide emissions,Petroleum,1.601274
2008,Texas,Residential carbon dioxide emissions,Petroleum,1.516299
2009,Texas,Residential carbon dioxide emissions,Petroleum,1.296439
2010,Texas,Residential carbon dioxide emissions,Petroleum,1.291517
2011,Texas,Residential carbon dioxide emissions,Petroleum,1.158741
2012,Texas,Residential carbon dioxide emissions,Petroleum,0.924144
2013,Texas,Residential carbon dioxide emissions,Petroleum,1.101936
2014,Texas,Residential carbon dioxide emissions,Petroleum,1.167486
2015,Texas,Residential carbon dioxide emissions,Petroleum,1.200742
2016,Texas,Residential carbon dioxide emissions,Petroleum,1.232527
2017,Texas,Residential carbon dioxide emissions,Petroleum,1.004355
2018,Texas,Residential carbon dioxide emissions,Petroleum,1.049684
2019,Texas,Residential carbon dioxide emissions,Petroleum,1.35906
2020,Texas,Residential carbon dioxide emissions,Petroleum,1.011771
2021,Texas,Residential carbon dioxide emissions,Petroleum,0.809177
1970,Utah,Electric Power carbon dioxide emissions,Petroleum,0.838433
1971,Utah,Electric Power carbon dioxide emissions,Petroleum,0.887244
1972,Utah,Electric Power carbon dioxide emissions,Petroleum,0.598885
1973,Utah,Electric Power carbon dioxide emissions,Petroleum,0.170531
1974,Utah,Electric Power carbon dioxide emissions,Petroleum,0.065948
1975,Utah,Electric Power carbon dioxide emissions,Petroleum,0.076301
1976,Utah,Electric Power carbon dioxide emissions,Petroleum,0.037741
1977,Utah,Electric Power carbon dioxide emissions,Petroleum,0.137532
1978,Utah,Electric Power carbon dioxide emissions,Petroleum,0.085575
1979,Utah,Electric Power carbon dioxide emissions,Petroleum,0.123363
1980,Utah,Electric Power carbon dioxide emissions,Petroleum,0.05655
1981,Utah,Electric Power carbon dioxide emissions,Petroleum,0.034903
1982,Utah,Electric Power carbon dioxide emissions,Petroleum,0.02552
1983,Utah,Electric Power carbon dioxide emissions,Petroleum,0.034094
1984,Utah,Electric Power carbon dioxide emissions,Petroleum,0.024775
1985,Utah,Electric Power carbon dioxide emissions,Petroleum,0.035458
1986,Utah,Electric Power carbon dioxide emissions,Petroleum,0.058395
1987,Utah,Electric Power carbon dioxide emissions,Petroleum,0.080687
1988,Utah,Electric Power carbon dioxide emissions,Petroleum,0.044226
1989,Utah,Electric Power carbon dioxide emissions,Petroleum,0.036904
1990,Utah,Electric Power carbon dioxide emissions,Petroleum,0.036165
1991,Utah,Electric Power carbon dioxide emissions,Petroleum,0.035277
1992,Utah,Electric Power carbon dioxide emissions,Petroleum,0.026698
1993,Utah,Electric Power carbon dioxide emissions,Petroleum,0.026772
1994,Utah,Electric Power carbon dioxide emissions,Petroleum,0.024628
1995,Utah,Electric Power carbon dioxide emissions,Petroleum,0.028473
1996,Utah,Electric Power carbon dioxide emissions,Petroleum,0.025293
1997,Utah,Electric Power carbon dioxide emissions,Petroleum,0.024849
1998,Utah,Electric Power carbon dioxide emissions,Petroleum,0.028621
1999,Utah,Electric Power carbon dioxide emissions,Petroleum,0.023814
2000,Utah,Electric Power carbon dioxide emissions,Petroleum,0.04411
2001,Utah,Electric Power carbon dioxide emissions,Petroleum,0.047554
2002,Utah,Electric Power carbon dioxide emissions,Petroleum,0.041881
2003,Utah,Electric Power carbon dioxide emissions,Petroleum,0.026664
2004,Utah,Electric Power carbon dioxide emissions,Petroleum,0.026018
2005,Utah,Electric Power carbon dioxide emissions,Petroleum,0.032191
2006,Utah,Electric Power carbon dioxide emissions,Petroleum,0.054491
2007,Utah,Electric Power carbon dioxide emissions,Petroleum,0.031556
2008,Utah,Electric Power carbon dioxide emissions,Petroleum,0.033413
2009,Utah,Electric Power carbon dioxide emissions,Petroleum,0.027074
2010,Utah,Electric Power carbon dioxide emissions,Petroleum,0.034658
2011,Utah,Electric Power carbon dioxide emissions,Petroleum,0.037737
2012,Utah,Electric Power carbon dioxide emissions,Petroleum,0.029508
2013,Utah,Electric Power carbon dioxide emissions,Petroleum,0.019434
2014,Utah,Electric Power carbon dioxide emissions,Petroleum,0.017728
2015,Utah,Electric Power carbon dioxide emissions,Petroleum,0.014309
2016,Utah,Electric Power carbon dioxide emissions,Petroleum,0.023268
2017,Utah,Electric Power carbon dioxide emissions,Petroleum,0.027937
2018,Utah,Electric Power carbon dioxide emissions,Petroleum,0.027209
2019,Utah,Electric Power carbon dioxide emissions,Petroleum,0.029804
2020,Utah,Electric Power carbon dioxide emissions,Petroleum,0.030101
2021,Utah,Electric Power carbon dioxide emissions,Petroleum,0.029211
1970,Vermont,Industrial carbon dioxide emissions,Petroleum,0.483258
1971,Vermont,Industrial carbon dioxide emissions,Petroleum,0.473399
1972,Vermont,Industrial carbon dioxide emissions,Petroleum,0.505662
1973,Vermont,Industrial carbon dioxide emissions,Petroleum,0.496135
1974,Vermont,Industrial carbon dioxide emissions,Petroleum,0.377593
1975,Vermont,Industrial carbon dioxide emissions,Petroleum,0.443076
1976,Vermont,Industrial carbon dioxide emissions,Petroleum,0.594911
1977,Vermont,Industrial carbon dioxide emissions,Petroleum,0.54223
1978,Vermont,Industrial carbon dioxide emissions,Petroleum,0.535952
1979,Vermont,Industrial carbon dioxide emissions,Petroleum,0.430709
1980,Vermont,Industrial carbon dioxide emissions,Petroleum,0.379551
1981,Vermont,Industrial carbon dioxide emissions,Petroleum,0.328238
1982,Vermont,Industrial carbon dioxide emissions,Petroleum,0.364849
1983,Vermont,Industrial carbon dioxide emissions,Petroleum,0.316573
1984,Vermont,Industrial carbon dioxide emissions,Petroleum,0.37048
1985,Vermont,Industrial carbon dioxide emissions,Petroleum,0.328597
1986,Vermont,Industrial carbon dioxide emissions,Petroleum,0.484882
1987,Vermont,Industrial carbon dioxide emissions,Petroleum,0.43774
1988,Vermont,Industrial carbon dioxide emissions,Petroleum,0.466837
1989,Vermont,Industrial carbon dioxide emissions,Petroleum,0.368808
1990,Vermont,Industrial carbon dioxide emissions,Petroleum,0.345224
1991,Vermont,Industrial carbon dioxide emissions,Petroleum,0.349721
1992,Vermont,Industrial carbon dioxide emissions,Petroleum,0.39969
1993,Vermont,Industrial carbon dioxide emissions,Petroleum,0.438672
1994,Vermont,Industrial carbon dioxide emissions,Petroleum,0.32066
1995,Vermont,Industrial carbon dioxide emissions,Petroleum,0.274696
1996,Vermont,Industrial carbon dioxide emissions,Petroleum,0.308282
1997,Vermont,Industrial carbon dioxide emissions,Petroleum,0.305651
1998,Vermont,Industrial carbon dioxide emissions,Petroleum,0.349779
1999,Vermont,Industrial carbon dioxide emissions,Petroleum,0.305802
2000,Vermont,Industrial carbon dioxide emissions,Petroleum,0.363207
2001,Vermont,Industrial carbon dioxide emissions,Petroleum,0.351863
2002,Vermont,Industrial carbon dioxide emissions,Petroleum,0.311639
2003,Vermont,Industrial carbon dioxide emissions,Petroleum,0.386063
2004,Vermont,Industrial carbon dioxide emissions,Petroleum,0.4571
2005,Vermont,Industrial carbon dioxide emissions,Petroleum,0.456815
2006,Vermont,Industrial carbon dioxide emissions,Petroleum,0.434081
2007,Vermont,Industrial carbon dioxide emissions,Petroleum,0.347947
2008,Vermont,Industrial carbon dioxide emissions,Petroleum,0.343075
2009,Vermont,Industrial carbon dioxide emissions,Petroleum,0.334301
2010,Vermont,Industrial carbon dioxide emissions,Petroleum,0.354432
2011,Vermont,Industrial carbon dioxide emissions,Petroleum,0.404668
2012,Vermont,Industrial carbon dioxide emissions,Petroleum,0.349954
2013,Vermont,Industrial carbon dioxide emissions,Petroleum,0.330938
2014,Vermont,Industrial carbon dioxide emissions,Petroleum,0.337749
2015,Vermont,Industrial carbon dioxide emissions,Petroleum,0.296091
2016,Vermont,Industrial carbon dioxide emissions,Petroleum,0.29818
2017,Vermont,Industrial carbon dioxide emissions,Petroleum,0.325382
2018,Vermont,Industrial carbon dioxide emissions,Petroleum,0.324855
2019,Vermont,Industrial carbon dioxide emissions,Petroleum,0.326817
2020,Vermont,Industrial carbon dioxide emissions,Petroleum,0.356889
2021,Vermont,Industrial carbon dioxide emissions,Petroleum,0.30614
1970,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.256262
1971,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.232368
1972,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.141196
1973,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.172522
1974,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.184367
1975,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.078978
1976,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.042394
1977,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.068226
1978,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.031513
1979,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.076633
1980,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.054812
1981,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.052207
1982,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.088356
1983,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.087267
1984,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.117404
1985,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.087443
1986,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.049486
1987,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.030544
1988,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.032393
1989,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.02361
1990,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.040654
1991,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.063698
1992,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.04546
1993,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.021457
1994,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.018712
1995,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.023888
1996,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.008204
1997,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.015296
1998,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.056343
1999,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.041
2000,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.124198
2001,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.044127
2002,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.015528
2003,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.026291
2004,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.022272
2005,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.006766
2006,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005147
2007,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005165
2008,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005213
2009,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005105
2010,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005277
2011,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005772
2012,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.003279
2013,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005745
2014,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.005245
2015,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.00306
2016,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.004128
2017,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.007135
2018,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.003844
2019,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.001948
2020,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.00287
2021,Vermont,Electric Power carbon dioxide emissions,All Fuels,0.002944
1970,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.126337
1971,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.118682
1972,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.032807
1973,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.05313
1974,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.02641
1975,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.016643
1976,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.01779
1977,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.015507
1978,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.013086
1979,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.017314
1980,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.019599
1981,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.007544
1982,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.006878
1983,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.007026
1984,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.013386
1985,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.014496
1986,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.019746
1987,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.030544
1988,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.032393
1989,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.021595
1990,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003328
1991,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.006582
1992,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.00355
1993,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.007248
1994,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.00991
1995,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.016566
1996,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.006878
1997,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.013386
1998,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.046223
1999,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.027586
2000,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.069231
2001,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.037924
2002,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.013512
2003,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.024648
2004,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.019513
2005,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.005228
2006,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003504
2007,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003787
2008,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003199
2009,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.00171
2010,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.002304
2011,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003118
2012,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.001263
2013,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003412
2014,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003338
2015,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.002002
2016,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003335
2017,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.006447
2018,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.003262
2019,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.00126
2020,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.002076
2021,Vermont,Electric Power carbon dioxide emissions,Petroleum,0.002521
1970,Virginia,Residential carbon dioxide emissions,All Fuels,9.664151
1971,Virginia,Residential carbon dioxide emissions,All Fuels,9.443978
1972,Virginia,Residential carbon dioxide emissions,All Fuels,9.583187
1973,Virginia,Residential carbon dioxide emissions,All Fuels,9.118182
1974,Virginia,Residential carbon dioxide emissions,All Fuels,8.245722
1975,Virginia,Residential carbon dioxide emissions,All Fuels,7.935699
1976,Virginia,Residential carbon dioxide emissions,All Fuels,8.480192
1977,Virginia,Residential carbon dioxide emissions,All Fuels,8.455443
1978,Virginia,Residential carbon dioxide emissions,All Fuels,7.918725
1979,Virginia,Residential carbon dioxide emissions,All Fuels,9.697543
1980,Virginia,Residential carbon dioxide emissions,All Fuels,7.107348
1981,Virginia,Residential carbon dioxide emissions,All Fuels,5.880914
1982,Virginia,Residential carbon dioxide emissions,All Fuels,5.58899
1983,Virginia,Residential carbon dioxide emissions,All Fuels,5.806241
1984,Virginia,Residential carbon dioxide emissions,All Fuels,7.374013
1985,Virginia,Residential carbon dioxide emissions,All Fuels,7.15944
1986,Virginia,Residential carbon dioxide emissions,All Fuels,7.427668
1987,Virginia,Residential carbon dioxide emissions,All Fuels,7.782017
1988,Virginia,Residential carbon dioxide emissions,All Fuels,8.271947
1989,Virginia,Residential carbon dioxide emissions,All Fuels,7.873481
1990,Virginia,Residential carbon dioxide emissions,All Fuels,6.477815
1991,Virginia,Residential carbon dioxide emissions,All Fuels,6.357397
1992,Virginia,Residential carbon dioxide emissions,All Fuels,6.935243
1993,Virginia,Residential carbon dioxide emissions,All Fuels,7.141497
1994,Virginia,Residential carbon dioxide emissions,All Fuels,7.067074
1995,Virginia,Residential carbon dioxide emissions,All Fuels,7.149258
1996,Virginia,Residential carbon dioxide emissions,All Fuels,8.078142
1997,Virginia,Residential carbon dioxide emissions,All Fuels,7.72895
1998,Virginia,Residential carbon dioxide emissions,All Fuels,7.079643
1999,Virginia,Residential carbon dioxide emissions,All Fuels,7.203079
2000,Virginia,Residential carbon dioxide emissions,All Fuels,8.249843
2001,Virginia,Residential carbon dioxide emissions,All Fuels,7.487173
2002,Virginia,Residential carbon dioxide emissions,All Fuels,7.290423
2003,Virginia,Residential carbon dioxide emissions,All Fuels,8.313143
2004,Virginia,Residential carbon dioxide emissions,All Fuels,8.390606
2005,Virginia,Residential carbon dioxide emissions,All Fuels,8.445092
2006,Virginia,Residential carbon dioxide emissions,All Fuels,6.986952
2007,Virginia,Residential carbon dioxide emissions,All Fuels,7.353854
2008,Virginia,Residential carbon dioxide emissions,All Fuels,6.974173
2009,Virginia,Residential carbon dioxide emissions,All Fuels,6.903546
2010,Virginia,Residential carbon dioxide emissions,All Fuels,7.149853
2011,Virginia,Residential carbon dioxide emissions,All Fuels,6.386724
2012,Virginia,Residential carbon dioxide emissions,All Fuels,5.431164
2013,Virginia,Residential carbon dioxide emissions,All Fuels,6.514022
2014,Virginia,Residential carbon dioxide emissions,All Fuels,6.992301
2015,Virginia,Residential carbon dioxide emissions,All Fuels,6.5075
2016,Virginia,Residential carbon dioxide emissions,All Fuels,5.72643
2017,Virginia,Residential carbon dioxide emissions,All Fuels,5.600189
2018,Virginia,Residential carbon dioxide emissions,All Fuels,6.613179
2019,Virginia,Residential carbon dioxide emissions,All Fuels,6.107621
2020,Virginia,Residential carbon dioxide emissions,All Fuels,5.761676
2021,Virginia,Residential carbon dioxide emissions,All Fuels,6.231054
1970,Washington,Residential carbon dioxide emissions,Petroleum,3.335425
1971,Washington,Residential carbon dioxide emissions,Petroleum,3.319259
1972,Washington,Residential carbon dioxide emissions,Petroleum,3.106122
1973,Washington,Residential carbon dioxide emissions,Petroleum,2.900674
1974,Washington,Residential carbon dioxide emissions,Petroleum,2.355695
1975,Washington,Residential carbon dioxide emissions,Petroleum,2.245196
1976,Washington,Residential carbon dioxide emissions,Petroleum,2.343378
1977,Washington,Residential carbon dioxide emissions,Petroleum,2.605476
1978,Washington,Residential carbon dioxide emissions,Petroleum,2.571743
1979,Washington,Residential carbon dioxide emissions,Petroleum,2.269467
1980,Washington,Residential carbon dioxide emissions,Petroleum,1.641529
1981,Washington,Residential carbon dioxide emissions,Petroleum,1.66666
1982,Washington,Residential carbon dioxide emissions,Petroleum,1.584021
1983,Washington,Residential carbon dioxide emissions,Petroleum,1.362336
1984,Washington,Residential carbon dioxide emissions,Petroleum,1.494612
1985,Washington,Residential carbon dioxide emissions,Petroleum,1.456056
1986,Washington,Residential carbon dioxide emissions,Petroleum,1.459302
1987,Washington,Residential carbon dioxide emissions,Petroleum,1.271907
1988,Washington,Residential carbon dioxide emissions,Petroleum,1.356127
1989,Washington,Residential carbon dioxide emissions,Petroleum,1.355069
1990,Washington,Residential carbon dioxide emissions,Petroleum,1.32001
1991,Washington,Residential carbon dioxide emissions,Petroleum,1.283119
1992,Washington,Residential carbon dioxide emissions,Petroleum,1.107247
1993,Washington,Residential carbon dioxide emissions,Petroleum,1.194083
1994,Washington,Residential carbon dioxide emissions,Petroleum,1.253007
1995,Washington,Residential carbon dioxide emissions,Petroleum,1.175418
1996,Washington,Residential carbon dioxide emissions,Petroleum,1.275686
1997,Washington,Residential carbon dioxide emissions,Petroleum,1.391102
1998,Washington,Residential carbon dioxide emissions,Petroleum,1.29645
1999,Washington,Residential carbon dioxide emissions,Petroleum,1.299308
2000,Washington,Residential carbon dioxide emissions,Petroleum,1.246486
2001,Washington,Residential carbon dioxide emissions,Petroleum,1.37118
2002,Washington,Residential carbon dioxide emissions,Petroleum,1.528088
2003,Washington,Residential carbon dioxide emissions,Petroleum,1.081235
2004,Washington,Residential carbon dioxide emissions,Petroleum,1.03064
2005,Washington,Residential carbon dioxide emissions,Petroleum,1.025177
2006,Washington,Residential carbon dioxide emissions,Petroleum,0.973106
2007,Washington,Residential carbon dioxide emissions,Petroleum,0.886778
2008,Washington,Residential carbon dioxide emissions,Petroleum,0.979985
2009,Washington,Residential carbon dioxide emissions,Petroleum,1.025256
2010,Washington,Residential carbon dioxide emissions,Petroleum,0.982761
2011,Washington,Residential carbon dioxide emissions,Petroleum,0.949621
2012,Washington,Residential carbon dioxide emissions,Petroleum,0.7085
2013,Washington,Residential carbon dioxide emissions,Petroleum,0.700697
2014,Washington,Residential carbon dioxide emissions,Petroleum,0.70564
2015,Washington,Residential carbon dioxide emissions,Petroleum,0.631901
2016,Washington,Residential carbon dioxide emissions,Petroleum,0.723481
2017,Washington,Residential carbon dioxide emissions,Petroleum,0.910933
2018,Washington,Residential carbon dioxide emissions,Petroleum,0.804879
2019,Washington,Residential carbon dioxide emissions,Petroleum,0.956066
2020,Washington,Residential carbon dioxide emissions,Petroleum,0.839228
2021,Washington,Residential carbon dioxide emissions,Petroleum,0.894326
1970,West Virginia,Transportation carbon dioxide emissions,Petroleum,7.116649
1971,West Virginia,Transportation carbon dioxide emissions,Petroleum,7.569772
1972,West Virginia,Transportation carbon dioxide emissions,Petroleum,7.911169
1973,West Virginia,Transportation carbon dioxide emissions,Petroleum,8.612005
1974,West Virginia,Transportation carbon dioxide emissions,Petroleum,8.535125
1975,West Virginia,Transportation carbon dioxide emissions,Petroleum,8.891814
1976,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.123132
1977,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.666726
1978,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.870578
1979,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.658524
1980,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.492093
1981,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.09951
1982,West Virginia,Transportation carbon dioxide emissions,Petroleum,8.806218
1983,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.862282
1984,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.027488
1985,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.789164
1986,West Virginia,Transportation carbon dioxide emissions,Petroleum,8.701136
1987,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.422562
1988,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.664867
1989,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.877461
1990,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.833813
1991,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.712385
1992,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.08764
1993,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.202368
1994,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.333121
1995,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.68638
1996,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.130391
1997,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.13652
1998,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.819907
1999,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.56057
2000,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.869642
2001,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.753723
2002,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.399283
2003,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.812199
2004,West Virginia,Transportation carbon dioxide emissions,Petroleum,11.354052
2005,West Virginia,Transportation carbon dioxide emissions,Petroleum,11.418855
2006,West Virginia,Transportation carbon dioxide emissions,Petroleum,11.357924
2007,West Virginia,Transportation carbon dioxide emissions,Petroleum,11.133598
2008,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.776974
2009,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.861581
2010,West Virginia,Transportation carbon dioxide emissions,Petroleum,10.206367
2011,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.792937
2012,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.602581
2013,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.389404
2014,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.408213
